#doc name topic proportion ...
0	infovis-1995-01	16	0.12393162393162394	11	0.09829059829059829	19	0.0811965811965812	4	0.0811965811965812	12	0.0641025641025641	9	0.05555555555555555	18	0.04700854700854701	13	0.04700854700854701	15	0.038461538461538464	10	0.038461538461538464	8	0.038461538461538464	7	0.038461538461538464	5	0.038461538461538464	3	0.038461538461538464	0	0.038461538461538464	17	0.029914529914529916	14	0.029914529914529916	2	0.029914529914529916	6	0.021367521367521368	1	0.021367521367521368	
1	infovis-1995-02	8	0.09545454545454546	7	0.09545454545454546	16	0.07727272727272727	15	0.07727272727272727	11	0.06818181818181818	18	0.05909090909090909	14	0.05909090909090909	10	0.05909090909090909	13	0.05	17	0.04090909090909091	6	0.04090909090909091	5	0.04090909090909091	4	0.04090909090909091	19	0.031818181818181815	9	0.031818181818181815	3	0.031818181818181815	2	0.031818181818181815	12	0.022727272727272728	1	0.022727272727272728	0	0.022727272727272728	
2	infovis-1995-03	9	0.10661764705882353	5	0.09926470588235294	17	0.09191176470588236	16	0.08455882352941177	15	0.07720588235294118	4	0.07720588235294118	6	0.06985294117647059	3	0.04779411764705882	0	0.04779411764705882	19	0.04044117647058824	1	0.04044117647058824	12	0.03308823529411765	7	0.03308823529411765	11	0.025735294117647058	10	0.025735294117647058	8	0.025735294117647058	18	0.01838235294117647	14	0.01838235294117647	13	0.01838235294117647	2	0.01838235294117647	
3	infovis-1995-04	0	0.172	8	0.148	12	0.084	5	0.076	9	0.068	7	0.06	6	0.044	15	0.036	11	0.036	3	0.036	17	0.028	16	0.028	14	0.028	2	0.028	1	0.028	19	0.02	18	0.02	13	0.02	10	0.02	4	0.02	
4	infovis-1995-05	18	0.0979381443298969	5	0.08762886597938144	3	0.08762886597938144	12	0.07731958762886598	8	0.07731958762886598	16	0.06701030927835051	6	0.05670103092783505	4	0.05670103092783505	13	0.04639175257731959	17	0.03608247422680412	15	0.03608247422680412	11	0.03608247422680412	10	0.03608247422680412	1	0.03608247422680412	0	0.03608247422680412	19	0.02577319587628866	14	0.02577319587628866	9	0.02577319587628866	7	0.02577319587628866	2	0.02577319587628866	
5	infovis-1995-06	5	0.19642857142857142	17	0.11785714285714285	1	0.10357142857142858	2	0.08214285714285714	15	0.06785714285714285	18	0.05357142857142857	16	0.04642857142857143	11	0.039285714285714285	13	0.03214285714285714	12	0.03214285714285714	6	0.03214285714285714	4	0.03214285714285714	19	0.025	8	0.025	3	0.025	14	0.017857142857142856	10	0.017857142857142856	9	0.017857142857142856	7	0.017857142857142856	0	0.017857142857142856	
6	infovis-1995-07	11	0.1939655172413793	6	0.09051724137931035	16	0.07327586206896551	19	0.06465517241379311	0	0.05603448275862069	15	0.04741379310344827	14	0.04741379310344827	17	0.03879310344827586	12	0.03879310344827586	9	0.03879310344827586	5	0.03879310344827586	3	0.03879310344827586	2	0.03879310344827586	1	0.03879310344827586	13	0.03017241379310345	10	0.03017241379310345	4	0.03017241379310345	18	0.021551724137931036	8	0.021551724137931036	7	0.021551724137931036	
7	infovis-1995-08	8	0.23939393939393938	5	0.11212121212121212	17	0.08181818181818182	2	0.0696969696969697	16	0.051515151515151514	15	0.051515151515151514	3	0.051515151515151514	1	0.051515151515151514	10	0.045454545454545456	6	0.045454545454545456	19	0.02727272727272727	18	0.021212121212121213	14	0.021212121212121213	13	0.021212121212121213	12	0.021212121212121213	11	0.021212121212121213	9	0.021212121212121213	7	0.015151515151515152	4	0.015151515151515152	0	0.015151515151515152	
8	infovis-1995-09	3	0.24125874125874125	8	0.0944055944055944	9	0.08041958041958042	5	0.07342657342657342	7	0.05944055944055944	6	0.05944055944055944	18	0.045454545454545456	17	0.045454545454545456	13	0.045454545454545456	15	0.038461538461538464	19	0.03146853146853147	2	0.03146853146853147	11	0.024475524475524476	4	0.024475524475524476	16	0.017482517482517484	14	0.017482517482517484	12	0.017482517482517484	10	0.017482517482517484	1	0.017482517482517484	0	0.017482517482517484	
9	infovis-1995-10	1	0.25	17	0.07666666666666666	14	0.056666666666666664	3	0.056666666666666664	15	0.05	8	0.05	7	0.05	18	0.043333333333333335	13	0.043333333333333335	4	0.043333333333333335	0	0.043333333333333335	11	0.03666666666666667	19	0.03	16	0.03	12	0.03	5	0.03	6	0.023333333333333334	2	0.023333333333333334	10	0.016666666666666666	9	0.016666666666666666	
10	infovis-1995-11	3	0.12890625	5	0.12109375	2	0.12109375	0	0.08984375	8	0.07421875	13	0.06640625	4	0.04296875	1	0.04296875	14	0.03515625	11	0.03515625	9	0.03515625	19	0.02734375	18	0.02734375	16	0.02734375	15	0.02734375	17	0.01953125	12	0.01953125	10	0.01953125	7	0.01953125	6	0.01953125	
11	infovis-1995-12	5	0.12601626016260162	8	0.08536585365853659	4	0.08536585365853659	17	0.07723577235772358	16	0.06097560975609756	3	0.06097560975609756	2	0.06097560975609756	13	0.052845528455284556	9	0.052845528455284556	6	0.052845528455284556	15	0.044715447154471545	1	0.036585365853658534	18	0.028455284552845527	14	0.028455284552845527	12	0.028455284552845527	11	0.028455284552845527	0	0.028455284552845527	19	0.02032520325203252	10	0.02032520325203252	7	0.02032520325203252	
12	infovis-1995-13	5	0.21559633027522937	4	0.0871559633027523	2	0.0779816513761468	8	0.06880733944954129	19	0.05963302752293578	16	0.05045871559633028	13	0.05045871559633028	3	0.05045871559633028	18	0.03211009174311927	17	0.03211009174311927	15	0.03211009174311927	9	0.03211009174311927	7	0.03211009174311927	6	0.03211009174311927	1	0.03211009174311927	14	0.022935779816513763	12	0.022935779816513763	11	0.022935779816513763	10	0.022935779816513763	0	0.022935779816513763	
13	infovis-1995-14	5	0.1952054794520548	11	0.09931506849315068	17	0.08561643835616438	8	0.07876712328767123	1	0.07191780821917808	2	0.05821917808219178	14	0.05136986301369863	12	0.04452054794520548	15	0.03767123287671233	0	0.03767123287671233	19	0.030821917808219176	13	0.030821917808219176	10	0.030821917808219176	7	0.030821917808219176	6	0.023972602739726026	3	0.023972602739726026	18	0.017123287671232876	16	0.017123287671232876	9	0.017123287671232876	4	0.017123287671232876	
14	infovis-1995-15	13	0.11170212765957446	5	0.10106382978723404	12	0.0797872340425532	8	0.06914893617021277	14	0.05851063829787234	7	0.05851063829787234	1	0.05851063829787234	15	0.047872340425531915	11	0.047872340425531915	3	0.047872340425531915	18	0.03723404255319149	17	0.03723404255319149	16	0.03723404255319149	10	0.03723404255319149	2	0.03723404255319149	19	0.026595744680851064	9	0.026595744680851064	6	0.026595744680851064	4	0.026595744680851064	0	0.026595744680851064	
15	infovis-1995-16	4	0.19339622641509435	3	0.08962264150943396	14	0.07075471698113207	18	0.06132075471698113	12	0.06132075471698113	8	0.05188679245283019	1	0.05188679245283019	17	0.04245283018867924	15	0.04245283018867924	13	0.04245283018867924	5	0.04245283018867924	16	0.0330188679245283	10	0.0330188679245283	2	0.0330188679245283	0	0.0330188679245283	19	0.02358490566037736	11	0.02358490566037736	9	0.02358490566037736	7	0.02358490566037736	6	0.02358490566037736	
16	infovis-1995-17	5	0.2169811320754717	17	0.08490566037735849	11	0.08490566037735849	8	0.08490566037735849	16	0.059748427672955975	6	0.059748427672955975	9	0.05345911949685535	18	0.040880503144654086	1	0.040880503144654086	19	0.03459119496855346	2	0.03459119496855346	15	0.02830188679245283	13	0.02830188679245283	3	0.02830188679245283	14	0.0220125786163522	12	0.0220125786163522	10	0.0220125786163522	4	0.0220125786163522	7	0.015723270440251572	0	0.015723270440251572	
17	infovis-1995-18	7	0.12601626016260162	5	0.12601626016260162	1	0.08536585365853659	0	0.07723577235772358	17	0.06910569105691057	12	0.044715447154471545	11	0.044715447154471545	10	0.044715447154471545	9	0.044715447154471545	8	0.044715447154471545	4	0.044715447154471545	18	0.036585365853658534	6	0.036585365853658534	19	0.028455284552845527	15	0.028455284552845527	14	0.028455284552845527	2	0.028455284552845527	16	0.02032520325203252	13	0.02032520325203252	3	0.02032520325203252	
18	infovis-1996-01	8	0.21484375	5	0.15234375	6	0.06640625	3	0.06640625	18	0.05859375	16	0.05859375	13	0.04296875	9	0.04296875	17	0.03515625	11	0.03515625	10	0.03515625	7	0.02734375	4	0.02734375	19	0.01953125	15	0.01953125	14	0.01953125	12	0.01953125	2	0.01953125	1	0.01953125	0	0.01953125	
